adult,budget,genres,id,imdb_id,original_language,original_title,popularity,year,month,day,revenue,runtime,spoken_languages,status,title,video,vote_average,vote_count,is_comedy,is_action,is_horror,is_family,is_drama,is_thriller
FALSE,50,"[{'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}]",316152,tt1124037,en,Free State of Jones,10.223582,2016,6,24,25.03595,139,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,Free State of Jones,False,6.6,439,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
FALSE,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",38684,tt1229822,en,Jane Eyre,7.089084,2011,3,11,34.710627,120,"[{'iso_639_1': 'fr', 'name': 'FranĂ§ais'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Jane Eyre,False,7,438,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,24,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",68817,tt1068242,en,Footloose,6.162257,2011,10,6,63.543328,113,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Footloose,False,6.4,438,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,15.4,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",97365,tt2053425,fr,De rouille et d'os,8.400049,2012,5,17,25.762027,123,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'FranĂ§ais'}, {'iso_639_1': 'pl', 'name': 'Polski'}]",Released,Rust and Bone,False,7.1,438,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",258509,tt2974918,en,Alvin and the Chipmunks: The Road Chip,14.307672,2015,12,17,233.755553,92,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Alvin and the Chipmunks: The Road Chip,False,5.7,438,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FALSE,40,"[{'id': 35, 'name': 'Comedy'}]",64807,tt1661382,en,Grudge Match,11.655588,2013,12,25,44.90726,113,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Grudge Match,False,6,437,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,11,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",290764,tt2401097,en,Tracers,9.056173,2015,1,15,0.593683,94,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Tracers,False,5.9,437,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
FALSE,68,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",11371,tt0227445,en,The Score,14.741992,2001,7,13,71.069884,124,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'FranĂ§ais'}]",Released,The Score,False,6.7,436,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
FALSE,8,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",377264,tt4520364,en,Morgan,12.521071,2016,9,1,8.810591,92,"[{'iso_639_1': 'cn', 'name': 'ĺążĺ·žčŻť / ĺ»Łĺ·žč©±'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Morgan,False,5.7,436,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FALSE,45,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",402529,tt1666185,en,All Eyez on Me,9.809168,2017,6,12,0,139,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,All Eyez on Me,False,6.3,436,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,0.375,"[{'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",963,tt0033870,en,The Maltese Falcon,5.782544,1941,11,18,1,100,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Maltese Falcon,False,7.8,435,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
FALSE,1.8,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",1051,tt0067116,en,The French Connection,6.694959,1971,10,9,41.158757,104,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'FranĂ§ais'}]",Released,The French Connection,False,7.4,435,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
FALSE,4,"[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]",512,tt0457513,en,Scoop,8.16339,2006,7,27,31.584901,96,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Scoop,False,6.4,435,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",14069,tt0808506,ja,ć™‚ă‚’ă‹ă‘ă‚‹ĺ°‘ĺĄł,12.430158,2006,7,15,3.8,98,"[{'iso_639_1': 'ja', 'name': 'ć—Ąćś¬čŞž'}]",Released,The Girl Who Leapt Through Time,False,7.8,435,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,20,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",61012,tt0938330,en,Silent Hill: Revelation 3D,5.745206,2012,10,10,52.302796,94,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Silent Hill: Revelation 3D,False,5.1,435,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FALSE,8.5555,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",330764,tt3792960,fr,Le tout nouveau testament,6.488451,2015,9,2,0,105,"[{'iso_639_1': 'fr', 'name': 'FranĂ§ais'}]",Released,The Brand New Testament,False,6.4,435,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,10,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",146301,tt2473510,en,Paranormal Activity: The Ghost Dimension,9.185701,2015,10,21,78.096553,88,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Paranormal Activity: The Ghost Dimension,False,5,435,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
FALSE,60,"[{'id': 35, 'name': 'Comedy'}]",9757,tt0477051,en,Norbit,7.667874,2007,2,8,95.673607,101,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Norbit,False,5,434,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,22,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",13680,tt0492956,en,The Game Plan,9.627676,2007,9,28,147.880543,110,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Game Plan,False,6,434,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FALSE,8.5,"[{'id': 53, 'name': 'Thriller'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",12180,tt1185834,en,Star Wars: The Clone Wars,8.524857,2008,8,5,68.282844,98,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Star Wars: The Clone Wars,False,5.8,434,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
FALSE,100,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",37786,tt1261945,en,Sex and the City 2,7.255991,2010,5,26,288.347692,146,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ar', 'name': 'Ř§Ů„ŘąŘ±Ř¨ŮŠŘ©'}]",Released,Sex and the City 2,False,5.5,434,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,20,"[{'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}, {'id': 28, 'name': 'Action'}]",16290,tt1116184,en,Jackass 3D,10.997518,2010,10,15,117.224271,94,"[{'iso_639_1': 'ro', 'name': 'RomĂ˘nÄ'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Jackass 3D,False,6.4,434,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
FALSE,15,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",342521,tt4139124,en,Keanu,7.942084,2016,4,21,20.566327,94,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Keanu,False,6,434,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
FALSE,0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",11687,tt0108500,fr,Les visiteurs,7.326169,1993,1,27,0,107,"[{'iso_639_1': 'fr', 'name': 'FranĂ§ais'}]",Released,The Visitors,False,7.1,433,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,35,"[{'id': 35, 'name': 'Comedy'}]",2018,tt0209475,en,The Wedding Planner,8.056016,2001,1,26,94.728529,103,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Wedding Planner,False,5.4,433,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,7,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1548,tt0162346,en,Ghost World,5.460971,2001,7,20,0,111,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Ghost World,False,7.1,433,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,5,"[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]",55931,tt0328832,en,The Animatrix,10.934268,2003,5,9,0,102,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': 'ć—Ąćś¬čŞž'}]",Released,The Animatrix,False,6.9,433,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",10040,tt0385307,en,Miss Congeniality 2: Armed and Fabulous,5.739442,2005,3,11,0,115,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Miss Congeniality 2: Armed and Fabulous,False,5.3,433,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
FALSE,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",1407,tt0450188,fr,La MĂ´me,11.710507,2007,2,8,0,140,"[{'iso_639_1': 'fr', 'name': 'FranĂ§ais'}]",Released,La Vie en Rose,False,7.3,433,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,10,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",73567,tt1726669,en,Killer Joe,6.452069,2011,9,10,3.665069,102,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Killer Joe,False,6.4,433,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
FALSE,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",112198,tt2179121,fr,Le PrĂ©nom,7.038718,2012,4,25,0,109,"[{'iso_639_1': 'fr', 'name': 'FranĂ§ais'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,What's in a Name,False,7.2,433,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 10770, 'name': 'TV Movie'}]",13655,tt1055366,en,Camp Rock,5.840379,2008,6,20,0,94,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Camp Rock,False,6,432,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
FALSE,26,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",70436,tt1486192,en,The Raven,7.254242,2012,3,9,29.657751,111,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Raven,False,6.1,432,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
FALSE,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",244264,tt2034031,en,Laggies,12.938085,2014,9,25,1.066981,100,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Laggies,False,6.1,432,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,32,"[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",12106,tt0114214,en,The Quick and the Dead,7.54701,1995,2,9,18.55246,107,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Quick and the Dead,False,6.2,431,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
FALSE,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",1092,tt0041959,en,The Third Man,8.513889,1949,8,31,0.596349,104,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'PŃŃŃĐşĐ¸Đą'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,The Third Man,False,7.9,431,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
FALSE,14,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",379,tt0100150,en,Miller's Crossing,7.495853,1990,9,21,5.080409,115,"[{'iso_639_1': 'gd', 'name': ''}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'yi', 'name': ''}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Miller's Crossing,False,7.5,431,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
FALSE,85,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",9884,tt0233469,en,Collateral Damage,10.175503,2002,2,6,78.382433,108,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'EspaĂ±ol'}]",Released,Collateral Damage,False,5.5,431,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
FALSE,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",11852,tt0302640,en,The Hot Chick,8.734328,2002,12,13,35.08155,104,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Hot Chick,False,5.5,431,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,55,"[{'id': 18, 'name': 'Drama'}]",9563,tt0146838,en,Any Given Sunday,10.571434,1999,12,16,100.230832,163,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Any Given Sunday,False,6.8,430,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",11232,tt0035423,en,Kate & Leopold,7.196356,2001,12,25,0,118,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'FranĂ§ais'}]",Released,Kate & Leopold,False,6,430,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",2332,tt0183869,fr,Taxi 2,6.411782,2000,3,24,60.726164,82,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'fr', 'name': 'FranĂ§ais'}, {'iso_639_1': 'ja', 'name': 'ć—Ąćś¬čŞž'}]",Released,Taxi 2,False,6.1,430,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
FALSE,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",14784,tt0460791,en,The Fall,15.855108,2008,1,3,3.669465,117,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ro', 'name': 'RomĂ˘nÄ'}, {'iso_639_1': 'la', 'name': 'Latin'}]",Released,The Fall,False,7.7,430,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,15,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",38199,tt0914863,en,Unthinkable,6.983803,2010,6,14,0,97,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'hu', 'name': 'Magyar'}]",Released,Unthinkable,False,6.7,430,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
FALSE,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",64678,tt1645080,en,The Art of Getting By,5.24456,2011,6,17,1.406224,83,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Art of Getting By,False,6.4,430,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,0,"[{'id': 53, 'name': 'Thriller'}]",284427,tt3042408,de,Who Am I - Kein System ist sicher,13.001155,2014,9,25,0,105,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,Who Am I,False,7.6,430,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
FALSE,20,"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",1634,tt0106965,en,Free Willy,5.990572,1993,7,16,153.698625,112,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Free Willy,False,6,429,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FALSE,10,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",1923,tt0105665,en,Twin Peaks: Fire Walk with Me,8.736538,1992,6,3,4.160851,134,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Twin Peaks: Fire Walk with Me,False,7.3,429,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,3,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",9040,tt0070666,en,Serpico,12.842165,1973,12,5,29.8,129,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'es', 'name': 'EspaĂ±ol'}]",Released,Serpico,False,7.5,429,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,21,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",9576,tt0084805,en,Tootsie,8.451188,1982,12,16,177.2,116,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Tootsie,False,6.9,429,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,25,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",1985,tt0387131,en,The Constant Gardener,11.556484,2005,8,31,82.46667,129,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'sw', 'name': 'Kiswahili'}]",Released,The Constant Gardener,False,6.9,428,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
FALSE,0.967686,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",37495,tt1341167,en,Four Lions,11.934045,2010,5,7,4.27,101,"[{'iso_639_1': 'ar', 'name': 'Ř§Ů„ŘąŘ±Ř¨ŮŠŘ©'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ur', 'name': 'Ř§Ř±ŘŻŮ'}]",Released,Four Lions,False,7.1,428,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",422,tt0056801,it,8Â˝,6.747516,1963,2,14,0,138,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'FranĂ§ais'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,8Â˝,False,7.9,427,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,2.8,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",11423,tt0353969,ko,ě‚´ěť¸ěť ě¶”ě–µ,8.511453,2003,4,24,0,129,"[{'iso_639_1': 'ko', 'name': 'í•śęµ­ě–´/ěˇ°ě„ ë§'}]",Released,Memories of Murder,False,7.9,427,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
FALSE,47,"[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}]",20533,tt1075747,en,Jonah Hex,9.482806,2010,6,18,10.539,80,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Jonah Hex,False,4.5,427,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
FALSE,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",156700,tt2179116,en,The Kings of Summer,6.25805,2013,1,19,0,93,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Kings of Summer,False,7,427,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,0,"[{'id': 53, 'name': 'Thriller'}]",207933,tt1772264,en,Stonehearst Asylum,21.991755,2014,9,11,0,112,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Stonehearst Asylum,False,6.6,427,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
FALSE,40,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",11011,tt0110989,en,RiÂ˘hie RiÂ˘h,6.595255,1994,12,19,0,95,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'la', 'name': 'Latin'}]",Released,RiÂ˘hie RiÂ˘h,False,5.4,426,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FALSE,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",4953,tt0799934,en,Be Kind Rewind,4.848692,2008,1,20,0,102,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Be Kind Rewind,False,6.2,426,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,10,"[{'id': 18, 'name': 'Drama'}]",25793,tt0929632,en,Precious,8.293548,2009,11,6,47.536959,110,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,Precious,False,6.9,426,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,14,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",43949,tt0817177,en,Flipped,10.279685,2010,8,6,1.755212,89,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Flipped,False,7.4,426,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,25,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",49494,tt1034389,en,The Eagle,6.196929,2011,2,8,27.12204,114,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Eagle,False,5.9,426,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,3.5,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}]",142061,tt2166834,en,"Batman: The Dark Knight Returns, Part 2",12.576611,2013,1,18,0,78,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Batman: The Dark Knight Returns, Part 2",False,7.9,426,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
FALSE,10,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",10314,tt0160862,en,She's All That,7.064982,1999,1,29,103.166989,95,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,She's All That,False,5.7,425,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,0.927262,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",996,tt0036775,en,Double Indemnity,6.49432,1944,4,24,2.5,107,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Double Indemnity,False,8,425,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
FALSE,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",11806,tt0103786,en,Beethoven,9.322717,1992,4,3,147.214049,87,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Beethoven,False,5.6,425,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
FALSE,0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",77663,tt1480295,en,Killing Season,13.382027,2013,7,12,0.039881,91,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Killing Season,False,5.3,425,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
FALSE,8.5,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",891,tt0074119,en,All the President's Men,12.421754,1976,4,4,70.6,138,"[{'iso_639_1': 'es', 'name': 'EspaĂ±ol'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,All the President's Men,False,7.6,424,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
FALSE,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",10033,tt0433400,en,Just Friends,8.208492,2005,11,23,50.817508,96,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Just Friends,False,5.9,424,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
FALSE,0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",14254,tt0815245,en,The Uninvited,10.330423,2009,1,30,41.624046,87,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Uninvited,False,6.3,424,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
FALSE,0,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",21032,tt0112453,en,Balto,12.140733,1995,12,22,11.348324,78,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Balto,False,7.1,423,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
FALSE,7.5,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",24684,tt1174732,en,An Education,8.593196,2009,10,29,26.096852,100,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,An Education,False,6.9,423,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
FALSE,4.5,"[{'id': 10749, 'name': 'Romance'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",5689,tt0080453,en,The Blue Lagoon,11.578578,1980,7,5,58.853106,104,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Blue Lagoon,False,5.8,422,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
